gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score,average_score,highest_score,lowest_score,score_gap,score_std,strongest_subject,weakest_subject,performance_level,consistency,at_risk,performance_profile
male,group C,some college,standard,completed,93,84,90,89.0,93,84,9,4.58257569495584,Mathematics,Reading,Excellent,Highly Consistent,Not At Risk,Balanced High Performer
female,group E,some high school,standard,completed,80,85,85,83.33333333333333,85,80,5,2.8867513459481287,Reading,Mathematics,Excellent,Highly Consistent,Not At Risk,Balanced High Performer
female,group D,some college,standard,none,98,100,99,99.0,100,98,2,1.0,Reading,Mathematics,Excellent,Highly Consistent,Not At Risk,Balanced High Performer
male,group D,master's degree,standard,none,81,81,84,82.0,84,81,3,1.7320508075688772,Writing,Mathematics,Excellent,Highly Consistent,Not At Risk,Balanced High Performer
female,group B,some high school,standard,completed,60,70,74,68.0,74,60,14,7.211102550927978,Writing,Mathematics,Average,Consistent,Not At Risk,Language-Oriented
female,group B,associate's degree,free/reduced,completed,76,94,87,85.66666666666667,94,76,18,9.073771725877467,Reading,Mathematics,Excellent,Consistent,Not At Risk,Balanced High Performer
male,group C,associate's degree,standard,completed,73,78,72,74.33333333333333,78,72,6,3.214550253664318,Reading,Writing,Good,Highly Consistent,Not At Risk,Balanced High Performer
female,group C,associate's degree,standard,completed,96,96,99,97.0,99,96,3,1.7320508075688772,Writing,Mathematics,Excellent,Highly Consistent,Not At Risk,Balanced High Performer
female,group C,high school,standard,none,76,76,74,75.33333333333333,76,74,2,1.1547005383792517,Mathematics,Writing,Good,Highly Consistent,Not At Risk,Balanced High Performer
male,group E,associate's degree,free/reduced,completed,91,73,80,81.33333333333333,91,73,18,9.073771725877467,Mathematics,Reading,Excellent,Consistent,Not At Risk,Balanced High Performer
female,group C,some college,free/reduced,none,62,72,70,68.0,72,62,10,5.291502622129181,Reading,Mathematics,Average,Consistent,Not At Risk,Developing Performer
male,group D,some high school,free/reduced,completed,55,59,59,57.666666666666664,59,55,4,2.309401076758503,Reading,Mathematics,Below Average,Highly Consistent,Not At Risk,Developing Performer
female,group B,some high school,free/reduced,completed,74,90,88,84.0,90,74,16,8.717797887081348,Reading,Mathematics,Excellent,Consistent,Not At Risk,Balanced High Performer
male,group C,high school,standard,none,50,48,42,46.666666666666664,50,42,8,4.163331998932266,Mathematics,Writing,Poor,Highly Consistent,At Risk,At-Risk Performer
male,group B,some college,standard,none,47,43,41,43.666666666666664,47,41,6,3.055050463303893,Mathematics,Writing,Poor,Highly Consistent,At Risk,At-Risk Performer
male,group E,some college,standard,completed,81,74,71,75.33333333333333,81,71,10,5.131601439446884,Mathematics,Writing,Good,Consistent,Not At Risk,Balanced High Performer
female,group E,associate's degree,standard,completed,65,75,77,72.33333333333333,77,65,12,6.429100507328636,Writing,Mathematics,Good,Consistent,Not At Risk,Language-Oriented
male,group E,some high school,standard,completed,68,51,57,58.666666666666664,68,51,17,8.621678104251709,Mathematics,Reading,Below Average,Consistent,Not At Risk,Math-Oriented
female,group D,high school,free/reduced,none,73,92,84,83.0,92,73,19,9.539392014169456,Reading,Mathematics,Excellent,Consistent,Not At Risk,Balanced High Performer
male,group C,some college,standard,none,53,39,37,43.0,53,37,16,8.717797887081348,Mathematics,Writing,Poor,Consistent,At Risk,At-Risk Performer
female,group B,associate's degree,free/reduced,completed,68,77,80,75.0,80,68,12,6.244997998398398,Writing,Mathematics,Good,Consistent,Not At Risk,Developing Performer
male,group A,some high school,free/reduced,none,55,46,43,48.0,55,43,12,6.244997998398398,Mathematics,Writing,Poor,Consistent,At Risk,At-Risk Performer
female,group C,some college,standard,completed,87,89,94,90.0,94,87,7,3.605551275463989,Writing,Mathematics,Excellent,Highly Consistent,Not At Risk,Balanced High Performer
male,group D,some high school,standard,none,55,47,44,48.666666666666664,55,44,11,5.686240703077327,Mathematics,Writing,Poor,Consistent,At Risk,At-Risk Performer
female,group E,some college,free/reduced,none,53,58,57,56.0,58,53,5,2.6457513110645907,Reading,Mathematics,Below Average,Highly Consistent,Not At Risk,Developing Performer
male,group C,master's degree,standard,none,67,57,59,61.0,67,57,10,5.291502622129181,Mathematics,Reading,Average,Consistent,Not At Risk,Developing Performer
male,group C,associate's degree,standard,none,92,79,84,85.0,92,79,13,6.557438524302,Mathematics,Reading,Excellent,Consistent,Not At Risk,Balanced High Performer
female,group B,some college,free/reduced,completed,53,66,73,64.0,73,53,20,10.14889156509222,Writing,Mathematics,Average,Moderately Consistent,Not At Risk,Language-Oriented
male,group D,associate's degree,standard,none,81,71,73,75.0,81,71,10,5.291502622129181,Mathematics,Reading,Good,Consistent,Not At Risk,Balanced High Performer
male,group C,high school,free/reduced,none,61,60,55,58.666666666666664,61,55,6,3.214550253664318,Mathematics,Writing,Below Average,Highly Consistent,Not At Risk,Developing Performer
male,group D,bachelor's degree,standard,none,80,73,72,75.0,80,72,8,4.358898943540674,Mathematics,Writing,Good,Highly Consistent,Not At Risk,Balanced High Performer
female,group A,associate's degree,free/reduced,none,37,57,56,50.0,57,37,20,11.269427669584644,Reading,Mathematics,Below Average,Moderately Consistent,Not At Risk,Language-Oriented
female,group C,high school,standard,none,81,84,82,82.33333333333333,84,81,3,1.5275252316519468,Reading,Mathematics,Excellent,Highly Consistent,Not At Risk,Balanced High Performer
female,group C,associate's degree,standard,completed,59,73,72,68.0,73,59,14,7.810249675906654,Reading,Mathematics,Average,Consistent,Not At Risk,Language-Oriented
male,group B,some college,free/reduced,none,55,55,47,52.333333333333336,55,47,8,4.618802153517007,Mathematics,Writing,Below Average,Highly Consistent,Not At Risk,Developing Performer
male,group D,associate's degree,standard,none,72,79,74,75.0,79,72,7,3.605551275463989,Reading,Mathematics,Good,Highly Consistent,Not At Risk,Balanced High Performer
male,group D,high school,standard,none,69,75,71,71.66666666666667,75,69,6,3.055050463303893,Reading,Mathematics,Good,Highly Consistent,Not At Risk,Developing Performer
male,group C,some college,standard,none,69,64,68,67.0,69,64,5,2.6457513110645907,Mathematics,Reading,Average,Highly Consistent,Not At Risk,Developing Performer
female,group C,bachelor's degree,free/reduced,none,50,60,59,56.333333333333336,60,50,10,5.507570547286102,Reading,Mathematics,Below Average,Consistent,Not At Risk,Developing Performer
male,group B,some college,standard,completed,87,84,86,85.66666666666667,87,84,3,1.5275252316519468,Mathematics,Reading,Excellent,Highly Consistent,Not At Risk,Balanced High Performer
male,group D,some high school,standard,completed,71,69,68,69.33333333333333,71,68,3,1.5275252316519468,Mathematics,Writing,Average,Highly Consistent,Not At Risk,Developing Performer
male,group E,some college,standard,none,68,72,65,68.33333333333333,72,65,7,3.511884584284246,Reading,Writing,Average,Highly Consistent,Not At Risk,Developing Performer
male,group C,master's degree,free/reduced,completed,79,77,75,77.0,79,75,4,2.0,Mathematics,Writing,Good,Highly Consistent,Not At Risk,Balanced High Performer
female,group C,some high school,standard,completed,77,90,85,84.0,90,77,13,6.557438524302,Reading,Mathematics,Excellent,Consistent,Not At Risk,Balanced High Performer
male,group C,associate's degree,free/reduced,none,58,55,53,55.333333333333336,58,53,5,2.516611478423583,Mathematics,Writing,Below Average,Highly Consistent,Not At Risk,Developing Performer
female,group E,associate's degree,standard,none,84,95,92,90.33333333333333,95,84,11,5.686240703077327,Reading,Mathematics,Excellent,Consistent,Not At Risk,Balanced High Performer
male,group D,some college,standard,none,55,58,52,55.0,58,52,6,3.0,Reading,Writing,Below Average,Highly Consistent,Not At Risk,Developing Performer
male,group E,bachelor's degree,free/reduced,completed,70,68,72,70.0,72,68,4,2.0,Writing,Reading,Good,Highly Consistent,Not At Risk,Developing Performer
female,group D,some college,free/reduced,completed,52,59,65,58.666666666666664,65,52,13,6.506407098647712,Writing,Mathematics,Below Average,Consistent,Not At Risk,Developing Performer
male,group B,some college,standard,completed,69,77,77,74.33333333333333,77,69,8,4.618802153517006,Reading,Mathematics,Good,Highly Consistent,Not At Risk,Developing Performer
female,group C,high school,free/reduced,none,53,72,64,63.0,72,53,19,9.539392014169456,Reading,Mathematics,Average,Consistent,Not At Risk,Language-Oriented
female,group D,some high school,standard,none,48,58,54,53.333333333333336,58,48,10,5.033222956847167,Reading,Mathematics,Below Average,Consistent,Not At Risk,Developing Performer
male,group D,some high school,standard,completed,78,81,86,81.66666666666667,86,78,8,4.041451884327381,Writing,Mathematics,Excellent,Highly Consistent,Not At Risk,Balanced High Performer
female,group B,high school,standard,none,62,62,63,62.333333333333336,63,62,1,0.5773502691896258,Writing,Mathematics,Average,Highly Consistent,Not At Risk,Developing Performer
male,group D,some college,standard,none,60,63,59,60.666666666666664,63,59,4,2.0816659994661326,Reading,Writing,Average,Highly Consistent,Not At Risk,Developing Performer
female,group B,high school,standard,none,74,72,72,72.66666666666667,74,72,2,1.1547005383792517,Mathematics,Reading,Good,Highly Consistent,Not At Risk,Balanced High Performer
female,group C,high school,standard,completed,58,75,77,70.0,77,58,19,10.44030650891055,Writing,Mathematics,Good,Moderately Consistent,Not At Risk,Language-Oriented
male,group B,high school,standard,completed,76,62,60,66.0,76,60,16,8.717797887081348,Mathematics,Writing,Average,Consistent,Not At Risk,Math-Oriented
female,group D,some high school,standard,none,68,71,75,71.33333333333333,75,68,7,3.511884584284246,Writing,Mathematics,Good,Highly Consistent,Not At Risk,Developing Performer
male,group A,some college,free/reduced,none,58,60,57,58.333333333333336,60,57,3,1.5275252316519465,Reading,Writing,Below Average,Highly Consistent,Not At Risk,Developing Performer
male,group B,high school,standard,none,52,48,49,49.666666666666664,52,48,4,2.0816659994661326,Mathematics,Reading,Poor,Highly Consistent,At Risk,At-Risk Performer
male,group D,bachelor's degree,standard,none,75,73,74,74.0,75,73,2,1.0,Mathematics,Reading,Good,Highly Consistent,Not At Risk,Balanced High Performer
female,group B,some high school,free/reduced,completed,52,67,72,63.666666666666664,72,52,20,10.408329997330663,Writing,Mathematics,Average,Moderately Consistent,Not At Risk,Language-Oriented
female,group C,bachelor's degree,free/reduced,none,62,78,79,73.0,79,62,17,9.539392014169456,Writing,Mathematics,Good,Consistent,Not At Risk,Language-Oriented
male,group B,some college,standard,none,66,65,60,63.666666666666664,66,60,6,3.214550253664318,Mathematics,Writing,Average,Highly Consistent,Not At Risk,Developing Performer
female,group B,some high school,free/reduced,none,49,58,55,54.0,58,49,9,4.58257569495584,Reading,Mathematics,Below Average,Highly Consistent,Not At Risk,Developing Performer
female,group B,high school,standard,none,66,72,70,69.33333333333333,72,66,6,3.055050463303893,Reading,Mathematics,Average,Highly Consistent,Not At Risk,Developing Performer
female,group C,some college,free/reduced,none,35,44,43,40.666666666666664,44,35,9,4.932882862316248,Reading,Mathematics,Poor,Highly Consistent,At Risk,At-Risk Performer
female,group A,some college,standard,completed,72,79,82,77.66666666666667,82,72,10,5.131601439446884,Writing,Mathematics,Good,Consistent,Not At Risk,Balanced High Performer
male,group E,associate's degree,standard,completed,94,85,82,87.0,94,82,12,6.244997998398398,Mathematics,Writing,Excellent,Consistent,Not At Risk,Balanced High Performer
female,group D,associate's degree,free/reduced,none,46,56,57,53.0,57,46,11,6.082762530298219,Writing,Mathematics,Below Average,Consistent,Not At Risk,Language-Oriented
female,group B,master's degree,standard,none,77,90,84,83.66666666666667,90,77,13,6.506407098647712,Reading,Mathematics,Excellent,Consistent,Not At Risk,Balanced High Performer
female,group B,high school,free/reduced,completed,76,85,82,81.0,85,76,9,4.58257569495584,Reading,Mathematics,Excellent,Highly Consistent,Not At Risk,Balanced High Performer
female,group C,associate's degree,standard,completed,52,59,62,57.666666666666664,62,52,10,5.131601439446884,Writing,Mathematics,Below Average,Consistent,Not At Risk,Developing Performer
male,group C,bachelor's degree,standard,completed,91,81,79,83.66666666666667,91,79,12,6.429100507328636,Mathematics,Writing,Excellent,Consistent,Not At Risk,Balanced High Performer
female,group B,some high school,standard,completed,32,51,44,42.333333333333336,51,32,19,9.60902353693305,Reading,Mathematics,Poor,Consistent,At Risk,At-Risk Performer
female,group E,some high school,free/reduced,none,72,79,77,76.0,79,72,7,3.605551275463989,Reading,Mathematics,Good,Highly Consistent,Not At Risk,Balanced High Performer
female,group B,some college,standard,none,19,38,32,29.666666666666668,38,19,19,9.71253485622231,Reading,Mathematics,Poor,Consistent,At Risk,At-Risk Performer
male,group C,associate's degree,free/reduced,none,68,65,61,64.66666666666667,68,61,7,3.511884584284246,Mathematics,Writing,Average,Highly Consistent,Not At Risk,Developing Performer
female,group C,master's degree,free/reduced,none,52,65,61,59.333333333333336,65,52,13,6.658328118479393,Reading,Mathematics,Below Average,Consistent,Not At Risk,Developing Performer
female,group B,high school,standard,none,48,62,60,56.666666666666664,62,48,14,7.571877794400365,Reading,Mathematics,Below Average,Consistent,Not At Risk,Language-Oriented
female,group D,some college,free/reduced,none,60,66,70,65.33333333333333,70,60,10,5.033222956847166,Writing,Mathematics,Average,Consistent,Not At Risk,Developing Performer
male,group D,high school,free/reduced,none,66,74,69,69.66666666666667,74,66,8,4.041451884327381,Reading,Mathematics,Average,Highly Consistent,Not At Risk,Developing Performer
male,group E,some high school,standard,completed,89,84,77,83.33333333333333,89,77,12,6.027713773341707,Mathematics,Writing,Excellent,Consistent,Not At Risk,Balanced High Performer
female,group B,high school,standard,none,42,52,51,48.333333333333336,52,42,10,5.507570547286102,Reading,Mathematics,Poor,Consistent,At Risk,At-Risk Performer
female,group E,associate's degree,free/reduced,completed,57,68,73,66.0,73,57,16,8.18535277187245,Writing,Mathematics,Average,Consistent,Not At Risk,Language-Oriented
male,group D,high school,standard,none,70,70,70,70.0,70,70,0,0.0,Mathematics,Mathematics,Good,Highly Consistent,Not At Risk,Balanced High Performer
female,group E,associate's degree,free/reduced,none,70,84,81,78.33333333333333,84,70,14,7.3711147958319945,Reading,Mathematics,Good,Consistent,Not At Risk,Balanced High Performer
male,group E,some college,standard,none,69,60,54,61.0,69,54,15,7.54983443527075,Mathematics,Writing,Average,Consistent,Not At Risk,Developing Performer
female,group C,associate's degree,standard,none,52,55,57,54.666666666666664,57,52,5,2.516611478423583,Writing,Mathematics,Below Average,Highly Consistent,Not At Risk,Developing Performer
male,group C,some high school,standard,completed,67,73,68,69.33333333333333,73,67,6,3.214550253664318,Reading,Mathematics,Average,Highly Consistent,Not At Risk,Developing Performer
male,group C,some high school,standard,completed,76,80,73,76.33333333333333,80,73,7,3.511884584284246,Reading,Writing,Good,Highly Consistent,Not At Risk,Balanced High Performer
female,group E,associate's degree,standard,none,87,94,95,92.0,95,87,8,4.358898943540674,Writing,Mathematics,Excellent,Highly Consistent,Not At Risk,Balanced High Performer
female,group B,some college,standard,none,82,85,87,84.66666666666667,87,82,5,2.5166114784235836,Writing,Mathematics,Excellent,Highly Consistent,Not At Risk,Balanced High Performer
female,group C,some college,standard,none,73,76,78,75.66666666666667,78,73,5,2.5166114784235836,Writing,Mathematics,Good,Highly Consistent,Not At Risk,Balanced High Performer
male,group A,some college,free/reduced,none,75,81,74,76.66666666666667,81,74,7,3.7859388972001824,Reading,Writing,Good,Highly Consistent,Not At Risk,Balanced High Performer
female,group D,some college,free/reduced,none,64,74,75,71.0,75,64,11,6.082762530298219,Writing,Mathematics,Good,Consistent,Not At Risk,Language-Oriented
female,group E,high school,free/reduced,none,41,45,40,42.0,45,40,5,2.6457513110645907,Reading,Writing,Poor,Highly Consistent,At Risk,At-Risk Performer
male,group C,high school,standard,none,90,75,69,78.0,90,69,21,10.816653826391969,Mathematics,Writing,Good,Moderately Consistent,Not At Risk,Math-Oriented
male,group B,bachelor's degree,standard,none,59,54,51,54.666666666666664,59,51,8,4.041451884327381,Mathematics,Writing,Below Average,Highly Consistent,Not At Risk,Developing Performer
male,group A,some high school,standard,none,51,31,36,39.333333333333336,51,31,20,10.408329997330663,Mathematics,Reading,Poor,Moderately Consistent,At Risk,At-Risk Performer
male,group A,high school,free/reduced,none,45,47,49,47.0,49,45,4,2.0,Writing,Mathematics,Poor,Highly Consistent,At Risk,At-Risk Performer
female,group C,master's degree,standard,completed,54,64,67,61.666666666666664,67,54,13,6.8068592855540455,Writing,Mathematics,Average,Consistent,Not At Risk,Language-Oriented
male,group E,some high school,standard,completed,87,84,76,82.33333333333333,87,76,11,5.686240703077327,Mathematics,Writing,Excellent,Consistent,Not At Risk,Balanced High Performer
female,group C,high school,standard,none,72,80,83,78.33333333333333,83,72,11,5.686240703077327,Writing,Mathematics,Good,Consistent,Not At Risk,Balanced High Performer
male,group B,some high school,standard,completed,94,86,87,89.0,94,86,8,4.358898943540674,Mathematics,Reading,Excellent,Highly Consistent,Not At Risk,Balanced High Performer
female,group A,bachelor's degree,standard,none,45,59,64,56.0,64,45,19,9.848857801796104,Writing,Mathematics,Below Average,Consistent,Not At Risk,Language-Oriented
male,group D,bachelor's degree,free/reduced,completed,61,70,76,69.0,76,61,15,7.54983443527075,Writing,Mathematics,Average,Consistent,Not At Risk,Developing Performer
female,group B,high school,free/reduced,none,60,72,68,66.66666666666667,72,60,12,6.110100926607787,Reading,Mathematics,Average,Consistent,Not At Risk,Developing Performer
female,group C,some high school,standard,none,77,91,88,85.33333333333333,91,77,14,7.3711147958319945,Reading,Mathematics,Excellent,Consistent,Not At Risk,Balanced High Performer
female,group A,some high school,standard,completed,85,90,92,89.0,92,85,7,3.605551275463989,Writing,Mathematics,Excellent,Highly Consistent,Not At Risk,Balanced High Performer
female,group D,bachelor's degree,free/reduced,none,78,90,93,87.0,93,78,15,7.937253933193772,Writing,Mathematics,Excellent,Consistent,Not At Risk,Balanced High Performer
male,group E,some college,free/reduced,completed,49,52,51,50.666666666666664,52,49,3,1.5275252316519465,Reading,Mathematics,Below Average,Highly Consistent,Not At Risk,Developing Performer
female,group B,high school,free/reduced,none,71,87,82,80.0,87,71,16,8.18535277187245,Reading,Mathematics,Excellent,Consistent,Not At Risk,Balanced High Performer
female,group C,some high school,free/reduced,none,48,58,52,52.666666666666664,58,48,10,5.033222956847167,Reading,Mathematics,Below Average,Consistent,Not At Risk,Developing Performer
male,group C,high school,standard,none,62,67,58,62.333333333333336,67,58,9,4.509249752822894,Reading,Writing,Average,Highly Consistent,Not At Risk,Developing Performer
female,group C,associate's degree,free/reduced,completed,56,68,70,64.66666666666667,70,56,14,7.571877794400366,Writing,Mathematics,Average,Consistent,Not At Risk,Language-Oriented
female,group C,some high school,standard,none,65,69,76,70.0,76,65,11,5.5677643628300215,Writing,Mathematics,Good,Consistent,Not At Risk,Developing Performer
female,group D,some high school,free/reduced,completed,69,86,81,78.66666666666667,86,69,17,8.736894948054106,Reading,Mathematics,Good,Consistent,Not At Risk,Language-Oriented
male,group B,some high school,standard,none,68,54,53,58.333333333333336,68,53,15,8.386497083606084,Mathematics,Writing,Below Average,Consistent,Not At Risk,Math-Oriented
female,group A,some college,free/reduced,none,61,60,57,59.333333333333336,61,57,4,2.0816659994661326,Mathematics,Writing,Below Average,Highly Consistent,Not At Risk,Developing Performer
female,group C,bachelor's degree,free/reduced,completed,74,86,89,83.0,89,74,15,7.937253933193772,Writing,Mathematics,Excellent,Consistent,Not At Risk,Balanced High Performer
male,group A,bachelor's degree,standard,none,64,60,58,60.666666666666664,64,58,6,3.055050463303893,Mathematics,Writing,Average,Highly Consistent,Not At Risk,Developing Performer
female,group B,high school,standard,completed,77,82,89,82.66666666666667,89,77,12,6.027713773341707,Writing,Mathematics,Excellent,Consistent,Not At Risk,Balanced High Performer
male,group B,some college,standard,none,58,50,45,51.0,58,45,13,6.557438524302,Mathematics,Writing,Below Average,Consistent,Not At Risk,Developing Performer
female,group C,high school,standard,completed,60,64,74,66.0,74,60,14,7.211102550927978,Writing,Mathematics,Average,Consistent,Not At Risk,Developing Performer
male,group E,high school,standard,none,73,64,57,64.66666666666667,73,57,16,8.020806277010644,Mathematics,Writing,Average,Consistent,Not At Risk,Developing Performer
female,group A,high school,standard,completed,75,82,79,78.66666666666667,82,75,7,3.511884584284246,Reading,Mathematics,Good,Highly Consistent,Not At Risk,Balanced High Performer
male,group B,associate's degree,free/reduced,completed,58,57,53,56.0,58,53,5,2.6457513110645907,Mathematics,Writing,Below Average,Highly Consistent,Not At Risk,Developing Performer
female,group C,associate's degree,standard,none,66,77,73,72.0,77,66,11,5.5677643628300215,Reading,Mathematics,Good,Consistent,Not At Risk,Developing Performer
female,group D,high school,free/reduced,none,39,52,46,45.666666666666664,52,39,13,6.506407098647712,Reading,Mathematics,Poor,Consistent,At Risk,At-Risk Performer
male,group C,some high school,standard,none,64,58,51,57.666666666666664,64,51,13,6.506407098647712,Mathematics,Writing,Below Average,Consistent,Not At Risk,Developing Performer
female,group B,high school,free/reduced,completed,23,44,36,34.333333333333336,44,23,21,10.598742063723098,Reading,Mathematics,Poor,Moderately Consistent,At Risk,At-Risk Performer
male,group B,some college,free/reduced,completed,74,77,76,75.66666666666667,77,74,3,1.5275252316519468,Reading,Mathematics,Good,Highly Consistent,Not At Risk,Balanced High Performer
female,group D,some high school,free/reduced,completed,40,65,64,56.333333333333336,65,40,25,14.153915830374762,Reading,Mathematics,Below Average,Moderately Consistent,Not At Risk,Language-Oriented
male,group E,master's degree,standard,none,90,85,84,86.33333333333333,90,84,6,3.214550253664318,Mathematics,Writing,Excellent,Highly Consistent,Not At Risk,Balanced High Performer
male,group C,master's degree,standard,completed,91,85,85,87.0,91,85,6,3.4641016151377544,Mathematics,Reading,Excellent,Highly Consistent,Not At Risk,Balanced High Performer
male,group D,high school,standard,none,64,54,50,56.0,64,50,14,7.211102550927978,Mathematics,Writing,Below Average,Consistent,Not At Risk,Math-Oriented
female,group C,high school,standard,none,59,72,68,66.33333333333333,72,59,13,6.658328118479393,Reading,Mathematics,Average,Consistent,Not At Risk,Developing Performer
male,group D,associate's degree,standard,none,80,75,69,74.66666666666667,80,69,11,5.507570547286102,Mathematics,Writing,Good,Consistent,Not At Risk,Developing Performer
male,group C,master's degree,standard,none,71,67,67,68.33333333333333,71,67,4,2.3094010767585034,Mathematics,Reading,Average,Highly Consistent,Not At Risk,Developing Performer
female,group A,high school,standard,none,61,68,63,64.0,68,61,7,3.605551275463989,Reading,Mathematics,Average,Highly Consistent,Not At Risk,Developing Performer
female,group E,some college,standard,none,87,85,93,88.33333333333333,93,85,8,4.163331998932265,Writing,Reading,Excellent,Highly Consistent,Not At Risk,Balanced High Performer
male,group E,some high school,standard,none,82,67,61,70.0,82,61,21,10.816653826391969,Mathematics,Writing,Good,Moderately Consistent,Not At Risk,Math-Oriented
male,group C,some high school,standard,none,62,64,55,60.333333333333336,64,55,9,4.725815626252609,Reading,Writing,Average,Highly Consistent,Not At Risk,Developing Performer
female,group B,bachelor's degree,standard,none,97,97,96,96.66666666666667,97,96,1,0.5773502691896257,Mathematics,Writing,Excellent,Highly Consistent,Not At Risk,Balanced High Performer
male,group B,some college,free/reduced,none,75,68,65,69.33333333333333,75,65,10,5.131601439446884,Mathematics,Writing,Average,Consistent,Not At Risk,Developing Performer
female,group C,bachelor's degree,standard,none,65,79,81,75.0,81,65,16,8.717797887081348,Writing,Mathematics,Good,Consistent,Not At Risk,Language-Oriented
male,group B,high school,standard,completed,52,49,46,49.0,52,46,6,3.0,Mathematics,Writing,Poor,Highly Consistent,At Risk,At-Risk Performer
male,group C,associate's degree,free/reduced,none,87,73,72,77.33333333333333,87,72,15,8.386497083606084,Mathematics,Writing,Good,Consistent,Not At Risk,Balanced High Performer
female,group C,associate's degree,standard,none,53,62,53,56.0,62,53,9,5.196152422706632,Reading,Mathematics,Below Average,Consistent,Not At Risk,Developing Performer
female,group E,master's degree,free/reduced,none,81,86,87,84.66666666666667,87,81,6,3.214550253664318,Writing,Mathematics,Excellent,Highly Consistent,Not At Risk,Balanced High Performer
male,group D,bachelor's degree,free/reduced,completed,39,42,38,39.666666666666664,42,38,4,2.0816659994661326,Reading,Writing,Poor,Highly Consistent,At Risk,At-Risk Performer
female,group C,some college,standard,completed,71,71,80,74.0,80,71,9,5.196152422706632,Writing,Mathematics,Good,Consistent,Not At Risk,Balanced High Performer
male,group C,associate's degree,standard,none,97,93,91,93.66666666666667,97,91,6,3.055050463303893,Mathematics,Writing,Excellent,Highly Consistent,Not At Risk,Balanced High Performer
male,group D,some college,standard,completed,82,82,88,84.0,88,82,6,3.4641016151377544,Writing,Mathematics,Excellent,Highly Consistent,Not At Risk,Balanced High Performer
male,group C,high school,free/reduced,none,59,53,52,54.666666666666664,59,52,7,3.785938897200183,Mathematics,Writing,Below Average,Highly Consistent,Not At Risk,Developing Performer
male,group B,associate's degree,standard,none,61,42,41,48.0,61,41,20,11.269427669584644,Mathematics,Writing,Poor,Moderately Consistent,At Risk,At-Risk Performer
male,group E,associate's degree,free/reduced,completed,78,74,72,74.66666666666667,78,72,6,3.055050463303893,Mathematics,Writing,Good,Highly Consistent,Not At Risk,Balanced High Performer
male,group C,associate's degree,free/reduced,none,49,51,51,50.333333333333336,51,49,2,1.1547005383792517,Reading,Mathematics,Below Average,Highly Consistent,Not At Risk,Developing Performer
male,group B,high school,standard,none,59,58,47,54.666666666666664,59,47,12,6.658328118479393,Mathematics,Writing,Below Average,Consistent,Not At Risk,Developing Performer
female,group C,some college,standard,completed,70,72,76,72.66666666666667,76,70,6,3.055050463303893,Writing,Mathematics,Good,Highly Consistent,Not At Risk,Balanced High Performer
male,group B,associate's degree,standard,completed,82,84,78,81.33333333333333,84,78,6,3.055050463303893,Reading,Writing,Excellent,Highly Consistent,Not At Risk,Balanced High Performer
male,group E,associate's degree,free/reduced,none,90,90,82,87.33333333333333,90,82,8,4.618802153517006,Mathematics,Writing,Excellent,Highly Consistent,Not At Risk,Balanced High Performer
female,group C,bachelor's degree,free/reduced,none,43,62,61,55.333333333333336,62,43,19,10.692676621563628,Reading,Mathematics,Below Average,Moderately Consistent,Not At Risk,Language-Oriented
male,group C,some college,free/reduced,none,80,64,66,70.0,80,64,16,8.717797887081348,Mathematics,Reading,Good,Consistent,Not At Risk,Math-Oriented
male,group D,some college,standard,none,81,82,84,82.33333333333333,84,81,3,1.5275252316519468,Writing,Mathematics,Excellent,Highly Consistent,Not At Risk,Balanced High Performer
male,group C,some high school,standard,none,57,61,54,57.333333333333336,61,54,7,3.511884584284246,Reading,Writing,Below Average,Highly Consistent,Not At Risk,Developing Performer
female,group D,some high school,standard,none,59,72,80,70.33333333333333,80,59,21,10.598742063723098,Writing,Mathematics,Good,Moderately Consistent,Not At Risk,Language-Oriented
female,group D,associate's degree,standard,none,64,76,74,71.33333333333333,76,64,12,6.429100507328637,Reading,Mathematics,Good,Consistent,Not At Risk,Language-Oriented
male,group C,bachelor's degree,standard,completed,63,64,66,64.33333333333333,66,63,3,1.5275252316519468,Writing,Mathematics,Average,Highly Consistent,Not At Risk,Developing Performer
female,group E,bachelor's degree,standard,completed,71,70,70,70.33333333333333,71,70,1,0.5773502691896257,Mathematics,Reading,Good,Highly Consistent,Not At Risk,Balanced High Performer
female,group B,high school,free/reduced,none,64,73,71,69.33333333333333,73,64,9,4.725815626252608,Reading,Mathematics,Average,Highly Consistent,Not At Risk,Developing Performer
male,group D,bachelor's degree,free/reduced,none,55,46,44,48.333333333333336,55,44,11,5.8594652770823155,Mathematics,Writing,Poor,Consistent,At Risk,At-Risk Performer
female,group E,associate's degree,standard,none,51,51,54,52.0,54,51,3,1.7320508075688772,Writing,Mathematics,Below Average,Highly Consistent,Not At Risk,Developing Performer
female,group C,associate's degree,standard,completed,62,76,80,72.66666666666667,80,62,18,9.451631252505218,Writing,Mathematics,Good,Consistent,Not At Risk,Language-Oriented
female,group E,associate's degree,standard,completed,93,100,95,96.0,100,93,7,3.605551275463989,Reading,Mathematics,Excellent,Highly Consistent,Not At Risk,Balanced High Performer
male,group C,high school,free/reduced,none,54,72,59,61.666666666666664,72,54,18,9.291573243177568,Reading,Mathematics,Average,Consistent,Not At Risk,Developing Performer
